Speaker,Language,Text,ID_unigram_coupe,ID_unigram_esidaine,ID_bigram_coupe,ID_bigram_esidaine,ID_trigram_esidaine,ID_4gram_esidaine,IR_unigram_esidaine,IR_bigram_esidaine,IR_trigram_esidaine,IR_4gram_esidaine,SR_unigram_esidaine,SR_bigram_esidaine,SR_trigram_esidaine,SR_4gram_esidaine,phones_ID_unigram_esidaine,phones_IR_unigram_esidaine,phones_SR_unigram_esidaine,phones_ID_bigram_esidaine,phones_IR_bigram_esidaine,phones_SR_bigram_esidaine,phones_ID_trigram_esidaine,phones_IR_trigram_esidaine,phones_SR_trigram_esidaine,phones_ID_4gram_esidaine,phones_IR_4gram_esidaine,phones_SR_4gram_esidaine,sylls_ID_unigram_esidaine,sylls_IR_unigram_esidaine,sylls_SR_unigram_esidaine,sylls_ID_bigram_esidaine,sylls_IR_bigram_esidaine,sylls_SR_bigram_esidaine,sylls_ID_trigram_esidaine,sylls_IR_trigram_esidaine,sylls_SR_trigram_esidaine,sylls_ID_4gram_esidaine,sylls_IR_4gram_esidaine,sylls_SR_4gram_esidaine
HUN_M3(Er),HUN,P8,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M3(Er),HUN,P9,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M3(Er),HUN,Q0,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M3(Er),HUN,Q1,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,O1,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,O2,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,O3,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,O4,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,O6,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,O8,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,O9,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,P0,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,P1,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,P2,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,P3,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,P8,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,P9,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,Q0,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M4(Ga),HUN,Q1,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,O1,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,O2,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,O3,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,O4,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,O6,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,O8,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,O9,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,P0,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,P1,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,P2,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,P3,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,P8,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,P9,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,Q0,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN_M5(Mi),HUN,Q1,9.83,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA_a0,ITA,O4,8.32,,5.29,,,,,,,,,,,,4.971,97.964,19.706,3.872,76.293,19.706,4.424,87.188,19.706,5.201,102.492,19.706,8.476,51.731,6.103,8.826,53.866,6.103,8.938,54.551,6.103,8.875,54.163,6.103
ITA_a0,ITA,O6,8.32,,5.29,,,,,,,,,,,,4.971,111.872,22.504,3.872,87.124,22.504,4.424,99.567,22.504,5.201,117.043,22.504,8.476,57.654,6.802,8.826,60.034,6.802,8.938,60.797,6.802,8.875,60.365,6.802
ITA_a0,ITA,O8,8.32,,5.29,,,,,,,,,,,,4.971,88.192,17.74,3.872,68.682,17.74,4.424,78.491,17.74,5.201,92.268,17.74,8.476,50.763,5.989,8.826,52.858,5.989,8.938,53.53,5.989,8.875,53.149,5.989
ITA_a0,ITA,O9,8.32,,5.29,,,,,,,,,,,,4.971,92.566,18.62,3.872,72.089,18.62,4.424,82.384,18.62,5.201,96.844,18.62,8.476,54.48,6.427,8.826,56.728,6.427,8.938,57.449,6.427,8.875,57.041,6.427
ITA_a0,ITA,P0,8.32,,5.29,,,,,,,,,,,,4.971,89.323,17.968,3.872,69.563,17.968,4.424,79.498,17.968,5.201,93.451,17.968,8.476,51.681,6.097,8.826,53.814,6.097,8.938,54.498,6.097,8.875,54.11,6.097
ITA_a0,ITA,P8,8.32,,5.29,,,,,,,,,,,,4.971,97.074,19.527,3.872,75.6,19.527,4.424,86.397,19.527,5.201,101.561,19.527,8.476,54.551,6.436,8.826,56.803,6.436,8.938,57.525,6.436,8.875,57.116,6.436
ITA_a0,ITA,P9,8.32,,5.29,,,,,,,,,,,,4.971,96.789,19.47,3.872,75.378,19.47,4.424,86.143,19.47,5.201,101.263,19.47,8.476,52.115,6.148,8.826,54.266,6.148,8.938,54.956,6.148,8.875,54.565,6.148
ITA_a0,ITA,Q1,8.32,,5.29,,,,,,,,,,,,4.971,94.89,19.088,3.872,73.899,19.088,4.424,84.453,19.088,5.201,99.276,19.088,8.476,54.949,6.483,8.826,57.217,6.483,8.938,57.944,6.483,8.875,57.532,6.483
ITA_ag,ITA,O1,8.32,,5.29,,,,,,,,,,,,4.971,129.019,25.953,3.872,100.478,25.953,4.424,114.828,25.953,5.201,134.983,25.953,8.476,70.765,8.348,8.826,73.686,8.348,8.938,74.622,8.348,8.875,74.092,8.348
ITA_ag,ITA,O2,8.32,,5.29,,,,,,,,,,,,4.971,137.076,27.574,3.872,106.753,27.574,4.424,121.999,27.574,5.201,143.412,27.574,8.476,69.183,8.162,8.826,72.038,8.162,8.938,72.953,8.162,8.875,72.435,8.162
ITA_ag,ITA,O3,8.32,,5.29,,,,,,,,,,,,4.971,130.953,26.342,3.872,101.984,26.342,4.424,116.549,26.342,5.201,137.006,26.342,8.476,72.795,8.588,8.826,75.8,8.588,8.938,76.763,8.588,8.875,76.217,8.588
ITA_ag,ITA,P1,8.32,,5.29,,,,,,,,,,,,4.971,137.166,27.592,3.872,106.823,27.592,4.424,122.079,27.592,5.201,143.506,27.592,8.476,70.692,8.34,8.826,73.61,8.34,8.938,74.545,8.34,8.875,74.015,8.34
ITA_ag,ITA,P2,8.32,,5.29,,,,,,,,,,,,4.971,126.048,25.355,3.872,98.164,25.355,4.424,112.183,25.355,5.201,131.874,25.355,8.476,76.456,9.02,8.826,79.612,9.02,8.938,80.624,9.02,8.875,80.05,9.02
ITA_ag,ITA,P3,8.32,,5.29,,,,,,,,,,,,4.971,119.195,23.977,3.872,92.827,23.977,4.424,106.084,23.977,5.201,124.704,23.977,8.476,68.778,8.114,8.826,71.617,8.114,8.938,72.527,8.114,8.875,72.011,8.114
ITA_au,ITA,O1,8.32,,5.29,,,,,,,,,,,,4.971,106.025,21.327,3.872,82.57,21.327,4.424,94.363,21.327,5.201,110.925,21.327,8.476,58.153,6.861,8.826,60.553,6.861,8.938,61.323,6.861,8.875,60.887,6.861
ITA_au,ITA,O2,8.32,,5.29,,,,,,,,,,,,4.971,106.589,21.441,3.872,83.01,21.441,4.424,94.865,21.441,5.201,111.515,21.441,8.476,53.795,6.346,8.826,56.016,6.346,8.938,56.728,6.346,8.875,56.324,6.346
ITA_au,ITA,O3,8.32,,5.29,,,,,,,,,,,,4.971,94.283,18.966,3.872,73.426,18.966,4.424,83.913,18.966,5.201,98.641,18.966,8.476,52.411,6.183,8.826,54.574,6.183,8.938,55.267,6.183,8.875,54.874,6.183
ITA_b4,ITA,O4,8.32,,5.29,,,,,,,,,,,,4.971,85.734,17.246,3.872,66.768,17.246,4.424,76.304,17.246,5.201,89.697,17.246,8.476,45.273,5.341,8.826,47.142,5.341,8.938,47.741,5.341,8.875,47.401,5.341
ITA_b4,ITA,O6,8.32,,5.29,,,,,,,,,,,,4.971,92.746,18.656,3.872,72.229,18.656,4.424,82.544,18.656,5.201,97.033,18.656,8.476,47.797,5.639,8.826,49.77,5.639,8.938,50.403,5.639,8.875,50.044,5.639
ITA_b4,ITA,P8,8.32,,5.29,,,,,,,,,,,,4.971,84.119,16.921,3.872,65.51,16.921,4.424,74.866,16.921,5.201,88.007,16.921,8.476,47.271,5.577,8.826,49.222,5.577,8.938,49.847,5.577,8.875,49.493,5.577
ITA_b4,ITA,P9,8.32,,5.29,,,,,,,,,,,,4.971,85.502,17.199,3.872,66.588,17.199,4.424,76.097,17.199,5.201,89.454,17.199,8.476,46.038,5.431,8.826,47.938,5.431,8.938,48.547,5.431,8.875,48.202,5.431
ITA_b4,ITA,Q0,8.32,,5.29,,,,,,,,,,,,4.971,91.577,18.421,3.872,71.318,18.421,4.424,81.504,18.421,5.201,95.809,18.421,8.476,48.401,5.71,8.826,50.398,5.71,8.938,51.039,5.71,8.875,50.676,5.71
ITA_b4,ITA,Q1,8.32,,5.29,,,,,,,,,,,,4.971,77.57,15.604,3.872,60.41,15.604,4.424,69.038,15.604,5.201,81.155,15.604,8.476,44.919,5.299,8.826,46.773,5.299,8.938,47.368,5.299,8.875,47.031,5.299
ITA_b6,ITA,O8,8.32,,5.29,,,,,,,,,,,,4.971,111.659,22.461,3.872,86.958,22.461,4.424,99.377,22.461,5.201,116.82,22.461,8.476,64.27,7.582,8.826,66.923,7.582,8.938,67.774,7.582,8.875,67.292,7.582
ITA_b6,ITA,O9,8.32,,5.29,,,,,,,,,,,,4.971,103.965,20.913,3.872,80.966,20.913,4.424,92.529,20.913,5.201,108.77,20.913,8.476,61.189,7.219,8.826,63.714,7.219,8.938,64.524,7.219,8.875,64.065,7.219
ITA_b6,ITA,P0,8.32,,5.29,,,,,,,,,,,,4.971,109.566,22.04,3.872,85.328,22.04,4.424,97.514,22.04,5.201,114.63,22.04,8.476,63.393,7.479,8.826,66.009,7.479,8.938,66.848,7.479,8.875,66.373,7.479
ITA_b6,ITA,P1,8.32,,5.29,,,,,,,,,,,,4.971,115.4,23.213,3.872,89.871,23.213,4.424,102.706,23.213,5.201,120.733,23.213,8.476,59.474,7.016,8.826,61.929,7.016,8.938,62.716,7.016,8.875,62.27,7.016
ITA_b6,ITA,P2,8.32,,5.29,,,,,,,,,,,,4.971,104.953,21.112,3.872,81.736,21.112,4.424,93.409,21.112,5.201,109.804,21.112,8.476,63.661,7.51,8.826,66.288,7.51,8.938,67.131,7.51,8.875,66.653,7.51
ITA_b6,ITA,P3,8.32,,5.29,,,,,,,,,,,,4.971,95.524,19.215,3.872,74.392,19.215,4.424,85.017,19.215,5.201,99.939,19.215,8.476,55.119,6.503,8.826,57.394,6.503,8.938,58.123,6.503,8.875,57.71,6.503
ITA_b7,ITA,O4,8.32,,5.29,,,,,,,,,,,,4.971,104.25,20.97,3.872,81.188,20.97,4.424,92.783,20.97,5.201,109.068,20.97,8.476,55.05,6.495,8.826,57.322,6.495,8.938,58.051,6.495,8.875,57.638,6.495
ITA_b7,ITA,O6,8.32,,5.29,,,,,,,,,,,,4.971,112.116,22.553,3.872,87.314,22.553,4.424,99.784,22.553,5.201,117.298,22.553,8.476,57.78,6.817,8.826,60.165,6.817,8.938,60.929,6.817,8.875,60.496,6.817
ITA_b7,ITA,P8,8.32,,5.29,,,,,,,,,,,,4.971,106.7,21.463,3.872,83.096,21.463,4.424,94.963,21.463,5.201,111.631,21.463,8.476,59.96,7.074,8.826,62.435,7.074,8.938,63.228,7.074,8.875,62.779,7.074
ITA_b7,ITA,P9,8.32,,5.29,,,,,,,,,,,,4.971,118.943,23.926,3.872,92.631,23.926,4.424,105.86,23.926,5.201,124.441,23.926,8.476,64.044,7.556,8.826,66.687,7.556,8.938,67.535,7.556,8.875,67.055,7.556
ITA_b7,ITA,Q0,8.32,,5.29,,,,,,,,,,,,4.971,110.507,22.229,3.872,86.061,22.229,4.424,98.351,22.229,5.201,115.614,22.229,8.476,58.406,6.89,8.826,60.816,6.89,8.938,61.589,6.89,8.875,61.151,6.89
ITA_b7,ITA,Q1,8.32,,5.29,,,,,,,,,,,,4.971,102.388,20.596,3.872,79.738,20.596,4.424,91.126,20.596,5.201,107.121,20.596,8.476,59.291,6.995,8.826,61.738,6.995,8.938,62.523,6.995,8.875,62.078,6.995
ITA_ba,ITA,O1,8.32,,5.29,,,,,,,,,,,,4.971,80.876,16.268,3.872,62.985,16.268,4.424,71.98,16.268,5.201,84.614,16.268,8.476,44.359,5.233,8.826,46.19,5.233,8.938,46.777,5.233,8.875,46.444,5.233
ITA_ba,ITA,O2,8.32,,5.29,,,,,,,,,,,,4.971,88.185,17.739,3.872,68.677,17.739,4.424,78.486,17.739,5.201,92.261,17.739,8.476,44.507,5.251,8.826,46.344,5.251,8.938,46.933,5.251,8.875,46.599,5.251
ITA_ba,ITA,O3,8.32,,5.29,,,,,,,,,,,,4.971,79.213,15.934,3.872,61.69,15.934,4.424,70.5,15.934,5.201,82.874,15.934,8.476,44.033,5.195,8.826,45.851,5.195,8.938,46.433,5.195,8.875,46.103,5.195
ITA_ba,ITA,Q0,8.32,,5.29,,,,,,,,,,,,4.971,88.12,17.726,3.872,68.626,17.726,4.424,78.427,17.726,5.201,92.193,17.726,8.476,46.574,5.495,8.826,48.496,5.495,8.938,49.112,5.495,8.875,48.763,5.495
ITA_bf,ITA,O1,8.32,,5.29,,,,,,,,,,,,4.971,98.055,19.724,3.872,76.363,19.724,4.424,87.269,19.724,5.201,102.587,19.724,8.476,53.781,6.345,8.826,56.001,6.345,8.938,56.713,6.345,8.875,56.31,6.345
ITA_bf,ITA,O2,8.32,,5.29,,,,,,,,,,,,4.971,108.072,21.739,3.872,84.164,21.739,4.424,96.185,21.739,5.201,113.067,21.739,8.476,54.544,6.435,8.826,56.795,6.435,8.938,57.517,6.435,8.875,57.108,6.435
ITA_bf,ITA,O3,8.32,,5.29,,,,,,,,,,,,4.971,99.613,20.038,3.872,77.577,20.038,4.424,88.657,20.038,5.201,104.218,20.038,8.476,55.374,6.533,8.826,57.659,6.533,8.938,58.392,6.533,8.875,57.977,6.533
ITA_bk,ITA,O4,8.32,,5.29,,,,,,,,,,,,4.971,112.053,22.54,3.872,87.265,22.54,4.424,99.728,22.54,5.201,117.232,22.54,8.476,59.171,6.981,8.826,61.613,6.981,8.938,62.396,6.981,8.875,61.952,6.981
ITA_bk,ITA,O8,8.32,,5.29,,,,,,,,,,,,4.971,113.941,22.92,3.872,88.735,22.92,4.424,101.408,22.92,5.201,119.207,22.92,8.476,65.584,7.737,8.826,68.291,7.737,8.938,69.159,7.737,8.875,68.667,7.737
ITA_bk,ITA,O9,8.32,,5.29,,,,,,,,,,,,4.971,105.875,21.297,3.872,82.454,21.297,4.424,94.23,21.297,5.201,110.769,21.297,8.476,62.313,7.351,8.826,64.885,7.351,8.938,65.71,7.351,8.875,65.242,7.351
ITA_bk,ITA,P0,8.32,,5.29,,,,,,,,,,,,4.971,107.915,21.708,3.872,84.042,21.708,4.424,96.045,21.708,5.201,112.903,21.708,8.476,62.438,7.366,8.826,65.015,7.366,8.938,65.841,7.366,8.875,65.373,7.366
ITA_bk,ITA,P1,8.32,,5.29,,,,,,,,,,,,4.971,116.546,23.444,3.872,90.764,23.444,4.424,103.726,23.444,5.201,121.932,23.444,8.476,60.065,7.086,8.826,62.544,7.086,8.938,63.339,7.086,8.875,62.888,7.086
ITA_bk,ITA,P2,8.32,,5.29,,,,,,,,,,,,4.971,120.078,24.154,3.872,93.515,24.154,4.424,106.87,24.154,5.201,125.628,24.154,8.476,72.835,8.593,8.826,75.841,8.593,8.938,76.805,8.593,8.875,76.259,8.593
ITA_bk,ITA,P3,8.32,,5.29,,,,,,,,,,,,4.971,113.078,22.746,3.872,88.063,22.746,4.424,100.64,22.746,5.201,118.305,22.746,8.476,65.248,7.698,8.826,67.941,7.698,8.938,68.805,7.698,8.875,68.316,7.698
ITA_bk,ITA,P9,8.32,,5.29,,,,,,,,,,,,4.971,119.297,23.997,3.872,92.906,23.997,4.424,106.175,23.997,5.201,124.81,23.997,8.476,64.234,7.578,8.826,66.886,7.578,8.938,67.736,7.578,8.875,67.254,7.578
ITA_bl,ITA,O6,8.32,,5.29,,,,,,,,,,,,4.971,124.483,25.04,3.872,96.945,25.04,4.424,110.79,25.04,5.201,130.236,25.04,8.476,64.153,7.568,8.826,66.801,7.568,8.938,67.65,7.568,8.875,67.169,7.568
ITA_bl,ITA,P8,8.32,,5.29,,,,,,,,,,,,4.971,109.006,21.927,3.872,84.892,21.927,4.424,97.016,21.927,5.201,114.045,21.927,8.476,61.256,7.227,8.826,63.785,7.227,8.938,64.595,7.227,8.875,64.136,7.227
ITA_bl,ITA,Q0,8.32,,5.29,,,,,,,,,,,,4.971,120.704,24.28,3.872,94.002,24.28,4.424,107.427,24.28,5.201,126.283,24.28,8.476,63.795,7.526,8.826,66.428,7.526,8.938,67.272,7.526,8.875,66.794,7.526
ITA_bl,ITA,Q1,8.32,,5.29,,,,,,,,,,,,4.971,108.428,21.811,3.872,84.442,21.811,4.424,96.501,21.811,5.201,113.439,21.811,8.476,62.788,7.407,8.826,65.38,7.407,8.938,66.211,7.407,8.875,65.74,7.407
JPN_F1(Ma),JPN,O1,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,28.546,18.746,9.069,1.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,O2,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,27.021,17.745,8.585,1.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,O3,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,26.665,17.511,8.472,1.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,O4,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,26.607,17.473,8.453,1.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,O6,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,28.795,18.909,9.148,1.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,O8,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,29.237,19.2,9.289,1.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,O9,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,27.105,17.8,8.612,1.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,P0,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,30.284,19.887,9.621,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,P1,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,28.399,18.65,9.023,1.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,P2,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,28.234,18.541,8.97,1.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,P3,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,27.933,18.343,8.874,1.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,P8,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,28.562,18.757,9.074,1.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,P9,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,32.374,21.26,10.285,2.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,Q0,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,25.454,16.715,8.087,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F1(Ma),JPN,Q1,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,28.372,18.632,9.014,1.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,O1,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,29.775,19.553,9.46,1.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,O2,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,28.955,19.014,9.199,1.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,O3,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,31.084,20.413,9.876,1.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,O4,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,31.088,20.416,9.877,1.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,O6,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,31.211,20.496,9.916,1.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,O8,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,30.972,20.34,9.84,1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,O9,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,31.087,20.415,9.877,1.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,P0,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,31.756,20.854,10.089,2.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,P1,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,29.026,19.061,9.222,1.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,P2,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,28.297,18.582,8.99,1.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,P3,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,30.611,20.102,9.725,1.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,P8,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,31.19,20.482,9.909,1.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,P9,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,33.614,22.074,10.679,2.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,Q0,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,27.35,17.961,8.689,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F2(Hi),JPN,Q1,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,27.018,17.743,8.584,1.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F3(Ju),JPN,O1,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,30.57,20.075,9.712,1.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F3(Ju),JPN,O2,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,33.351,21.902,10.596,2.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F3(Ju),JPN,O3,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,33.684,22.12,10.702,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F3(Ju),JPN,O4,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,31.475,20.669,10.0,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F3(Ju),JPN,O6,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,32.004,21.017,10.168,2.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F3(Ju),JPN,O8,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,33.209,21.808,10.551,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F3(Ju),JPN,O9,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,30.124,19.782,9.571,1.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F3(Ju),JPN,P0,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,32.709,21.48,10.392,2.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F3(Ju),JPN,P1,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,29.393,19.302,9.338,1.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F3(Ju),JPN,P2,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,31.42,20.633,9.982,1.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_F3(Ju),JPN,P3,6.07,6.036599468523874,5.03,3.964218395063482,1.9178594392363624,0.3817541882936238,32.818,21.551,10.426,2.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
